\ APERTURE = '#CRTFv0 global coord=J2000 ellipse[[16.948186deg, -17.506883deg],
\ [0.000098deg, 0.000091deg], 48.689846deg] '
\ AUTHOR   = 'Dr. C. Boersma'
\ CAL_VCS  = 'RELEASE'
\ CAL_VER  = '1.5.3'
\ CATEGORY = 'ERS'
\ CRDS_CTX = 'jwst_0913.pmap'
\ CREATOR  = 'Python 3.9.14'
\ DATE     = '2022-09-19T11:56:36-07:00'
\ INSTRUME = 'MIRI'
\ ORIGIN   = 'NASA Ames Research Center'
\ SOFTWARE = 'miri_aperture_extraction.py'
\ TARGNAME = 'VV114'
\ TELESCOP = 'JWST'
\ TITLE    = 'A JWST Study of the Starburst-AGN Connection in Merging LIRGs'
|        WAVELENGTH|                 FLUX|      FLUX_UNCERTAINTY|ORDER|
|            double|               double|                double|  int|
|                um|                   Jy|                    Jy|     |
|              null|                 null|                  null| null|
   4.90050009539118  0.003621913767245669 1.5799992400221027e-05     4 
  4.901500095438678  0.003721159909493968 1.4768866100879083e-05     4 
  4.902500095486175 0.0037589175277050217 1.4521590916610401e-05     4 
  4.903500095533673  0.003613795326397172 1.3200207299770097e-05     4 
   4.90450009558117 0.0035082766010700074 1.3451291161857454e-05     4 
  4.905500095628668  0.003554265900720368 1.3976062303545606e-05     4 
  4.906500095676165 0.0037961148246378534 1.4778413898316633e-05     4 
 4.9075000957236625  0.003902115859902396 1.5081250754598307e-05     4 
   4.90850009577116  0.003782932717510993 1.3957056818491378e-05     4 
  4.909500095818657 0.0036939839006645855 1.4015109217990985e-05     4 
  4.910500095866155 0.0035337661238535045 1.3081718161530379e-05     4 
  4.911500095913652 0.0036617173099210776 1.3849702117823753e-05     4 
   4.91250009596115 0.0035882378139868863 1.4404531711526006e-05     4 
  4.913500096008647  0.003844498022528505  1.581518729934662e-05     4 
  4.914500096056145 0.0037475025457826693 1.4298989534565652e-05     4 
  4.915500096103642  0.004055134798978384  1.566322107999406e-05     4 
   4.91650009615114 0.0038185507770475005  1.481337407066941e-05     4 
  4.917500096198637  0.003703171884455976 1.5208857331165229e-05     4 
 4.9185000962461345  0.003537541240714024 1.4603929553858686e-05     4 
  4.919500096293632 0.0036169285914854007 1.5282572207429758e-05     4 
  4.920500096341129  0.003634292513901084 1.4805109589073113e-05     4 
  4.921500096388627 0.0035864262121283203 1.5178011173417185e-05     4 
  4.922500096436124 0.0037387477889569264 1.5834733652360222e-05     4 
  4.923500096483622  0.003606185121045328 1.4293454588668124e-05     4 
  4.924500096531119  0.003769696577766034 1.3875149453234355e-05     4 
  4.925500096578617  0.003602217387826472 1.4346900062745556e-05     4 
  4.926500096626114  0.003880151397898474  1.461668337690204e-05     4 
 4.9275000966736116  0.003672923274083623 1.4598558561236272e-05     4 
  4.928500096721109  0.003852327338005056  1.481572489514673e-05     4 
 4.9295000967686065 0.0036083738127010616 1.4620497540448307e-05     4 
  4.930500096816104  0.003711029853652564 1.5239902562136958e-05     4 
  4.931500096863601  0.003448503909113754 1.4004441098268827e-05     4 
  4.932500096911099 0.0038520012696623474  1.488796562798272e-05     4 
  4.933500096958596  0.003575875334054123 1.3710132832737493e-05     4 
  4.934500097006094  0.003893012840654448 1.4670892177916992e-05     4 
  4.935500097053591  0.003587545250457673 1.4361639540628113e-05     4 
  4.936500097101089  0.003843405417530408 1.3886761964908624e-05     4 
  4.937500097148586  0.003466256167586505 1.3609450559785202e-05     4 
 4.9385000971960835  0.003735554983430138  1.341980955065354e-05     4 
  4.939500097243581  0.003639096254258441 1.3388700350197679e-05     4 
  4.940500097291078   0.00386444293009514 1.4442078488575683e-05     4 
  4.941500097338576  0.003728968829307221 1.4682197761394896e-05     4 
  4.942500097386073  0.003907082704163951 1.4891016542134496e-05     4 
  4.943500097433571 0.0037944481231102526 1.4761500347645694e-05     4 
  4.944500097481068 0.0038210873857492805  1.481681755454681e-05     4 
  4.945500097528566  0.003981919029884707  1.494331925463929e-05     4 
  4.946500097576063  0.003859726984710813 1.5576101329442363e-05     4 
  4.947500097623561  0.003941182157561185 1.5459719626691755e-05     4 
  4.948500097671058  0.003755821940348809 1.5624706620760506e-05     4 
 4.9495000977185555  0.004040026496412203  1.624911072681868e-05     4 
  4.950500097766053  0.003640774052171561 1.5537119258269042e-05     4 
   4.95150009781355  0.004015046653270683 1.4877219720402884e-05     4 
  4.952500097861048 0.0035922301956252843 1.5131286479074024e-05     4 
